pubmed_id,title,abstract,authors,journal,publication_date,doi,fulltext_link,pmcid,access,updated_title,pdf_file,suggested_tags,webscraped_date,status,keywords
40394980,Valve-in-Valve TAVR for Degenerated Surgical Valves in Patients With Small Aortic Annuli: A Report From a Japanese Nationwide Registry.,"BACKGROUND: Valve-in-valve transcatheter aortic valve replacement (ViV-TAVR) provides an alternative treatment for high-risk patients with failed surgical bioprosthetic aortic valves. However, limited data exist on ViV-TAVR outcomes in patients with small aortic annuli, particularly among the relatively small-statured Japanese population.
METHODS: We analyzed data from the J-TVT (Japan Transcatheter Valve Therapy) registry, which included all TAVR institutions across Japan, with data collected from July 2018, when ViV-TAVR was approved, through December 2022. A small aortic annulus was defined as an aortic annulus area of ≤314 mm², measured using preoperative computed tomography for ViV-TAVR. Prosthesis-patient mismatch (PPM) was defined as an indexed effective orifice area <0.85 cm²/m², assessed using echocardiography within 30 days after ViV-TAVR. The composite endpoint was evaluated at 30 days and 1 year.
RESULTS: Among 47 800 individuals, 1029 underwent ViV-TAVR, resulting in a final sample of 405 patients. The mean indexed effective orifice area was 0.83 cm²/m² in the small annulus group (n=225) and 0.94 cm²/m² in the nonsmall group (n=180), with PPM rates of 59.2% and 44.4%, respectively. Small annuli were independently associated with PPM (hazard ratio, 1.9 [95% CI, 1.26-2.87]; P=0.002). No differences in 30-day and 1-year outcomes were observed between groups. Among the 225 patients with small annuli, the mean indexed effective orifice area was 0.76 cm2/m2 in the balloon-expandable valve group (n=61) and 0.86 cm2/m2 in the supraannular self-expanding valve group (n=164), with PPM rates of 67.2% and 56.1%, respectively. No differences in outcomes were noted based on the type of valve implanted.
CONCLUSIONS: ViV-TAVR for small aortic annuli in Japanese patients was associated with an increased risk of PPM; however, no differences in clinical outcomes were observed according to aortic annulus size or valve type. Due to the small size of our sample, further research is required to validate these findings.","['Yusuke Oba', 'Hiraku Kumamaru', 'Satoshi Hoshide', 'Shun Kohsaka', 'Kazuo Shimamura', 'Yohei Ohno', 'Masafumi Sato', 'Hisaya Kobayashi', 'Hiroshi Funayama', 'Kenji Harada', 'Koji Kawahito', 'Kazuomi Kario']",Circulation. Cardiovascular interventions,2025-05-20,10.1161/CIRCINTERVENTIONS.124.015087,https://doi.org/10.1161/CIRCINTERVENTIONS.124.015087,,Paid,Valve in Valve TAVR for Degenerated Surgical Valves in Patients With Small Aortic Annuli A Report From a Japanese Nationwide Registry OBA 2025,Not available,"['Japanese Nationwide Registry', 'Degenerated Surgical Valves', 'Degenerated Surgical', 'Japanese Nationwide', 'Nationwide Registry', 'Small Aortic Annuli', 'Small Aortic', 'Aortic', 'surgical bioprosthetic aortic', 'TAVR for Degenerated']",2025-05-27,Pending,"['aortic valve', 'echocardiography', 'heart valve prosthesis', 'tomography', 'transcatheter aortic valve replacement']"
40393868,Anxiety during transcatheter aortic valve replacement under local anesthesia - the ART-VR trial.,"BACKGROUND: The use of local anesthesia during transcatheter aortic valve replacement (TAVR) could result in patient discomfort. Application of immersive virtual reality (VR) during TAVR might distract the patient and enhance the overall experience.
OBJECTIVE: To evaluate the effect of an immersive VR environment on periprocedural anxiety and patient discomfort, compared to standard of care in patients undergoing transfemoral (TF) TAVR under local anesthesia.
METHODS: In this single-center, randomized controlled pilot study, patients were randomized to either VR immersion during TAVR or standard of care. The intervention was a VR headset to create 3D experiences during percutaneous transfemoral TAVR. The main outcome was patient-reported procedural anxiety assessed directly after the procedure on a visual analog scale (VAS). Secondary outcomes were procedural satisfaction, pain, and change in anxiety. Personality scores were obtained at baseline to explore associations between personality types and relevant outcomes.
RESULTS: A total of 75 patients (VR = 37, control = 38) were included between September 2021 and January 2023. The median age was 79 (25th-75th: 75-84) years and 32 patients (43 %) were female. Overall procedural anxiety VAS was 1.0 (0.0-3.0) and satisfaction was 9.0 (8.0-10.0). There was no difference in procedural anxiety between VR and control (VAS: 1.0 [25th-75th: 0.0-3.0] versus 1.0 [25th-75th: 0.0-3.0], p = 0.59). Procedural satisfaction, pain perception and change in anxiety were not affected by VR use.
CONCLUSION: Patients undergoing TF-TAVR under local anesthesia experienced mild procedural anxiety and high satisfaction levels. Procedural VR use did not affect procedural anxiety or pain perception.","['Sraman Chatterjee', 'Joris Ooms', 'Marjo de Ronde', 'Stefan van Gorsel', 'Antonio Maarten Mattace-Raso', 'Jeannette Goudzwaard', 'Francesco Mattace-Raso', 'Isabella Kardys', 'Rutger-Jan Nuis', 'Joost Daemen', 'Nicolas Van Mieghem']",Cardiovascular revascularization medicine : including molecular interventions,2025-05-15,10.1016/j.carrev.2025.05.015,https://doi.org/10.1016/j.carrev.2025.05.015,,Paid,Anxiety during transcatheter aortic valve replacement under local anesthesia the ART VR trial CHATTERJEE 2025,Not available,"['transcatheter aortic valve', 'aortic valve replacement', 'local anesthesia', 'transcatheter aortic', 'aortic valve', 'TAVR', 'valve replacement', 'Anxiety', 'ART-VR trial', 'procedural']",2025-05-27,Pending,"['Anesthesia', 'Anxiety', 'Pain', 'TAVR', 'VR']"
40393632,REdo transcatheter aortic VALVE implantation for the management of transcatheter aortic valve failure: Design and rationale of the REVALVE study.,"BACKGROUND: The expansion of transcatheter aortic valve implantation (TAVI) into younger and lower risk patients increases the likelihood of future reintervention on the valve due to bioprosthetic valve failure (BVF). However, little is known about the feasibility and outcomes of redo TAVI for BVF.
METHODS: REVALVE is an investigator-initiated, open-label, prospective registry, enrolling 300 patients undergoing redo TAVI in approximately 75 centres in 11 countries in Europe and the Middle East. The primary endpoint is REVALVE success at 30-days, adapted from the Valve Academic Research Consortium-3 (VARC-3) criteria and defined as the correct positioning of a single prosthetic heart valve into the proper anatomic location, intended performance of the valve (mean gradient <20 mmHg, peak velocity < 3.0 m/s, doppler velocity index ≥0.25, <moderate aortic regurgitation), and freedom from mortality, coronary obstruction, unplanned coronary revascularisation, and surgery or intervention related to the device. The co-primary endpoint is a composite of freedom from mortality, stroke, and re-hospitalisation for valve or procedure-related causes at 1 year. Clinical and echocardiographic follow-up will continue to 5 years. Parallel cohorts will include patients presenting with TAV BVF who are managed by surgical explantation and aortic valve replacement (AVR), or by optimal medical therapy. Sub-studies will investigate computer-simulated modelling prior to redo TAVI, post-implant coronary catheterisation, and post-procedure multi-slice computed tomography.
CONCLUSIONS: The REVALVE study is a prospective multi-centre study investigating the management of TAV failure by redo TAVI, with parallel cohorts treated by surgical AVR and optimal medical therapy.
CLINICAL TRIAL REGISTRATION: www.
CLINICALTRIALS: gov; NCT06557798.","['Daniel J Blackman', 'Suleman Aktaa', 'David Pickles', 'Mohamed Abdel-Wahab', 'Ole De Backer', 'Nicolas M Van Mieghem', 'Hendrik Treede', 'Uri Landes', 'Vinayak Bapat', 'David Hildick-Smith', 'Marco Barbanti']",International journal of cardiology,2025-05-18,10.1016/j.ijcard.2025.133400,https://doi.org/10.1016/j.ijcard.2025.133400,,Paid,REdo transcatheter aortic VALVE implantation for the management of transcatheter aortic valve failure Design and rationale of the REVALVE study BLACKMAN 2025,Not available,"['transcatheter aortic VALVE', 'Design and rationale', 'aortic VALVE implantation', 'redo TAVI', 'transcatheter aortic', 'REdo transcatheter aortic', 'aortic VALVE', 'VALVE', 'aortic valve failure', 'TAVI']",2025-05-27,Pending,"['BVF', 'REVALVE', 'Redo TAVI']"
40392421,When surgery is not an option: case report of transcatheter valve-in-valve replacement for mitral valve dysfunction.,"BACKGROUND: Heart valve diseases affect over 100 million people globally, with mitral regurgitation being the most common in developed countries. Bioprosthetic heart valves, frequently used for replacement, typically last 10-15 years before degeneration. Repeat open-heart surgery for valve replacement poses high risks, especially in older or high-risk patients. Following the success of transcatheter aortic valve replacement, transcatheter mitral valve-in-valve replacement has emerged as a less invasive alternative for patients deemed inoperable due to high surgical risks.
CASE PRESENTATION: We report the case of a 69-year-old male with a history of mitral bioprosthetic valve replacement and thoracic radiotherapy who presented with shortness of breath and NYHA class 3 functional capacity. Echocardiography revealed bioprosthetic valve dysfunction with a mean gradient of 13 mmHg and pulmonary artery pressure of 70 mmHg. Given his high surgical risk (The Society of Thoracic Surgeons score 10.9%, EuroScore2 9.8%) and prior thoracic radiotherapy, a transcatheter valve-in-valve procedure was planned. A 29 mm MyVal valve was successfully implanted via a transseptal approach, resulting in complete resolution of mitral regurgitation and a mean gradient of 3 mmHg post-procedure. The patient was discharged without complications and reported improved functional capacity (NYHA class 1) at follow-up.
CONCLUSION: This case highlights the successful application of transcatheter valve-in-valve replacement for a patient with bioprosthetic mitral valve dysfunction who was at high surgical risk. The procedure, performed using a transseptal approach with a 29 mm MyVal valve, resulted in significant symptomatic and hemodynamic improvement with no complications. The patient's functional capacity improved dramatically, and follow-up imaging confirmed the effective functioning of the new valve. This case supports the viability of transcatheter techniques as a preferred alternative for inoperable patients with mitral valve dysfunction, contributing valuable insights to the growing field of minimally invasive cardiac interventions. As technology advances, transcatheter solutions are expected to offer safer and more effective treatments for bioprosthetic valve failures.","['Yakup Alsancak', 'Hasan Kan', 'Ahmet Seyfettin Gürbüz', 'Nergiz Aydın', 'Muhammed Fatih Kaleli']",The Egyptian heart journal : (EHJ) : official bulletin of the Egyptian Society of Cardiology,2025-05-20,10.1186/s43044-025-00646-y,https://doi.org/10.1186/s43044-025-00646-y,PMC12092925,Free,When surgery is not an option case report of transcatheter valve in valve replacement for mitral valve dysfunction ALSANCAK 2025,pdfs\When surgery is not an option case report of transcatheter valve in valve replacement for mitral valve dysfunction ALSANCAK 2025.pdf,"['valve', 'mitral valve', 'mitral valve dysfunction', 'valve replacement', 'bioprosthetic valve', 'mitral', 'mitral bioprosthetic valve', 'valve dysfunction', 'bioprosthetic valve replacement', 'bioprosthetic valve dysfunction']",2025-05-27,Pending,"['Bioprosthetic valve dysfunction', 'Thoracic radiotherapy', 'Transcatheter mitral valve replacement', 'Transseptal approach', 'Valve-in-valve']"
40391859,Impact of Periprocedural Statin Therapy on Mortality and Cardiovascular Outcomes in Transcatheter Aortic Valve Replacement: A Meta-Analysis and Meta-Regression.,"BACKGROUND: Transcatheter aortic valve replacement (TAVR) stands as a notable alternative to surgical valve replacement for severe aortic stenosis (AS). Despite the established benefits of statins in cardiovascular pathologies, their specific impact in patients with severe AS undergoing TAVR remains uncertain.
AIMS: Our meta-analysis aims to assess whether periprocedural statin therapy improves survival and outcomes post-TAVR, thus addressing this gap in literature.
METHODS: A comprehensive literature search using various databases with relevant keywords terms was conducted to identify studies on the impact of periprocedural statin therapy on TAVR outcomes. We assessed the primary outcome of all-cause mortality alongside various secondary outcomes including stroke/transient ischemic attack (TIA), myocardial infarction, acute kidney injury (AKI), 30-day mortality, in-hospital mortality, rehospitalization, cardiovascular complications, and pacemaker requirement. A random-effects model using Comprehensive Meta Analysis Software was employed to analyze the data for each outcome. Statistical significance was set at a p < 0.05.
RESULTS: Our analysis of 19 observational studies revealed that periprocedural statin therapy significantly reduces all-cause mortality following TAVR surgery (OR = 0.71, 95% CI: 0.61-0.83, p < 0.001). However, the influence of statins on other outcomes remains inconclusive. These outcomes include stroke/TIA (OR = 0.90, 95% CI: 0.68-1.19, p = 0.455), risk of MI (OR = 1.72, 95% CI: 0.73-4.04, p = 0.214), AKI (OR = 0.99, 95% CI: 0.75-1.31, p = 0.968), 30-day mortality (OR = 0.71, 95% CI: 0.46-1.10, p = 0.126), in-hospital mortality (OR = 0.42, 95% CI: 0.13-1.38, p = 0.151), rehospitalization (OR = 0.92, 95% CI: 0.66-1.29, p = 0.645), cardiovascular complications (OR = 1.12, 95% CI: 0.91-1.37, p = 0.297), and pacemaker requirement (OR = 0.83, 95% CI: 0.65-1.06, p = 0.133).
CONCLUSION: Our meta-analysis indicates a potentially promising role for periprocedural statin therapy in enhancing patient outcomes post-TAVR surgery. We found a notable association between statin therapy and a reduction in all-cause mortality. However, the effects on secondary outcomes did not reach statistical significance, which warrants further investigation through larger, well-designed, randomized controlled trials.","['Aman Goyal', 'Surabhi Maheshwari', 'Yusra Mashkoor', 'Ajeet Singh', 'Faryal Rafique', 'Abu Baker Sheikh', 'Kamna Bansal']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-05-20,10.1002/ccd.31607,https://doi.org/10.1002/ccd.31607,,Paid,Impact of Periprocedural Statin Therapy on Mortality and Cardiovascular Outcomes in Transcatheter Aortic Valve Replacement A Meta Analysis and Meta Regression GOYAL 2025,Not available,"['Transcatheter Aortic Valve', 'Aortic Valve Replacement', 'Valve Replacement', 'Transcatheter Aortic', 'Periprocedural Statin Therapy', 'Aortic Valve', 'surgical valve replacement', 'Statin Therapy', 'Periprocedural Statin', 'Statin']",2025-05-27,Pending,"['TAVI', 'TAVR', 'cardiology', 'complications', 'meta‐analysis', 'mortality', 'statins', 'transcatheter aortic valve replacement']"
40391429,Aortic Stenosis Grading With CT: Do We Still Need Noncontrast Scans?,No Abstract Found,"['Matthias Eberhard', 'Hatem Alkadhi']",Circulation. Cardiovascular imaging,2025-05-20,10.1161/CIRCIMAGING.125.018437,https://doi.org/10.1161/CIRCIMAGING.125.018437,,Paid,Aortic Stenosis Grading With CT Do We Still Need Noncontrast Scans? EBERHARD 2025,Not available,"['Aortic Stenosis Grading', 'Noncontrast Scans', 'Stenosis Grading', 'Aortic Stenosis', 'Scans', 'Abstract Found', 'Stenosis', 'Grading', 'Noncontrast', 'Aortic']",2025-05-27,Pending,"['Editorials', 'aortic valve stenosis', 'echocardiography', 'tomography', 'transcatheter aortic valve replacement']"
40389142,Personalizing risk assessment for transcatheter aortic valve replacement: Value of CT imaging and AI.,No Abstract Found,"['Andrew Lin', 'Thomas A Treibel', 'Marc R Dweck']",Progress in cardiovascular diseases,2025-05-17,10.1016/j.pcad.2025.05.001,https://doi.org/10.1016/j.pcad.2025.05.001,,Paid,Personalizing risk assessment for transcatheter aortic valve replacement Value of CT imaging and AI LIN 2025,Not available,"['Personalizing risk assessment', 'aortic valve replacement', 'transcatheter aortic valve', 'Personalizing risk', 'valve replacement', 'Abstract Found', 'risk assessment', 'assessment for transcatheter', 'transcatheter aortic', 'aortic valve']",2025-05-27,Pending,"['Aortic stenosis', 'Cardiac computed tomography', 'Machine learning', 'Transcatheter aortic valve replacement']"
40388768,Heyde syndrome: Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment - case report.,"RATIONALE: Aortic stenosis (AS) is currently the most frequent valve disorder. In addition, the angiodysplasias are the most common vascular malformations of the gastrointestinal tract. Heyde syndrome (HS) is a rare disease which links these 2 pathological conditions.
PATIENT CONCERNS: Currently, there are no clearly defined guidelines for the confirmation of HS diagnosis and for timing of aortic valve replacement in patients with confirmed HS, despite the fact that HS is connected with increased mortality and the need for numerous rehospitalizations and multiple blood transfusions. Therefore, the aim of this study was to report (our) first experiences with novel diagnostic method for acquired von Willebrand (vW) syndrome and transcatheter aortic valve replacement (TAVR) for treatment of HS.
DIAGNOSES: We report a case of a 68-year-old man who was diagnosed with HS with the use of semiautomatic vW factor multimer analysis.
INTERVENTIONS: A successful TAVR was used for treatment of AS.
OUTCOMES: After the interventional treatment of AS, the patient did not have a recurrence of the anemic syndrome.
LESSONS: This is a unique case of a patient with HS in whom semiautomatic vW factor multimer analysis was used for diagnosis of acquired vW syndrome together with TAVR procedure for HS treatment.","['Boris Focko', 'Zuzana Miertová', 'Ingrid Škorňová', 'Martin Hudec', 'Martin Jozef Péč', 'Jakub Jurica', 'Marek Cingel', 'Tomáš Bolek', 'Juraj Sokol', 'Petra Poliačiková', 'Marián Mokáň', 'Matej Samoš']",Medicine,2025-05-16,10.1097/MD.0000000000042486,https://doi.org/10.1097/MD.0000000000042486,PMC12091634,Free,Heyde syndrome Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment case report FOCKO 2025,pdfs\Heyde syndrome Experiences with the use of semiautomatic vWF multimer analysis for diagnosis and TAVI for treatment case report FOCKO 2025.p.pdf,"['acquired von Willebrand', 'aortic valve', 'aortic valve replacement', 'von Willebrand syndrome', 'von Willebrand', 'multimer analysis', 'vWF multimer analysis', 'University Hospital Martin', 'factor multimer analysis', 'transcatheter aortic valve']",2025-05-27,Pending,"['Heyde syndrome', 'acquired von Willebrand syndrome', 'aortic stenosis', 'semiautomatic von Willebrand factor multimer analysis']"
40388090,Advances in Clinical Cardiology 2024: A Summary of Key Clinical Trials.,"INTRODUCTION: In 2024, numerous key clinical trials in the field of clinical cardiology have been published or presented at major international conferences. This review seeks to collate and summarise these trials and reflect on their clinical context.
METHODS: The authors evaluated all clinical trials presented at major cardiology conferences during 2024 with a focus on clinical trials which would influence and/or change current clinical practice. We reviewed clinical trials presented at all major international conferences including the American College of Cardiology (ACC), European Association for Percutaneous Cardiovascular Interventions (EuroPCR), European Society of Cardiology (ESC), Transcatheter Cardiovascular Therapeutics (TCT), American Heart Association (AHA), European Heart Rhythm Association (EHRA), Society for Cardiovascular Angiography and Interventions (SCAI), TVT-The Heart Summit (TVT) and Cardiovascular Research Technologies (CRT). Trials considered to have highest impact and/or broad relevance across the field of clinical cardiology, with a high likelihood to change or impact upon clinical practice were included.
RESULTS: Over 90 key cardiology clinical trials were identified across the spectrum of clinical cardiology. Important updates in percutaneous coronary intervention were reviewed including new ESC guidance and several key trials in the field of coronary physiology (FAVOR III), drug-coated balloons (REGCAGE-FREE, AGENT-IDE), shock, and acute coronary syndromes (SENIOR-RITA, DanGer-Shock). Structural trials included major updates in transcatheter aortic valve replacement (TAVR) from EARLY-TAVR, TAVR-UNLOAD and NOTION 3, as well as seminal trials in tricuspid (TRISCEND II) and mitral intervention (MATTERHORN). Key updates in preventative cardiology included new data in lipoprotein (a) pharmacotherapy, low-density lipoprotein (LDL) cholesterol reduction and hypertension management (BPROAD, BedMed, KRAKEN), as well as several key trials in heart failure (SUMMIT, FINEARTS) hypertrophic cardiomyopathy (SEQUOIA-HCM) and cardiac amyloid (HELIOS-B).
CONCLUSION: The review presents a concise summary of the key clinical cardiology trials published or presented during the past year and should be of interest to clinicians and researchers in the field of cardiology.","['Patrick Savage', 'Michael Campbell', 'Meadhbh Hogg', 'Daniel McElhatton', 'Ian Menown']",Advances in therapy,2025-05-19,10.1007/s12325-025-03220-9,https://doi.org/10.1007/s12325-025-03220-9,PMC11213809,Free,Advances in Clinical Cardiology 2024 A Summary of Key Clinical Trials SAVAGE 2025,pdfs\Advances in Clinical Cardiology 2024 A Summary of Key Clinical Trials SAVAGE 2025.pdf,"['Clinical Trials', 'Key Clinical Trials', 'Clinical Cardiology', 'Cardiology', 'clinical trials presented', 'Clinical', 'cardiology clinical trials', 'clinical cardiology trials', 'Trials', 'Heart Rhythm Association']",2025-05-27,Pending,"['Acute coronary syndromes', 'Cardiology', 'Clinical trials', 'Electrophysiology', 'Heart failure', 'Intervention', 'Prevention', 'Structural']"
40387044,Totally endoscopic aortic valve replacement after open surgical and subsequent transcatheter aortic valve replacement.,"Transcatheter aortic valve replacement is increasingly being offered to younger and lower risk patients, including patients with previous surgical aortic valve replacement. The long-term outcome of valve-in-valve transcatheter aortic valve replacement after surgical valve replacement remains uncertain. We present the case of a fully thoracoscopic redo aortic valve replacement for symptomatic valve-in-valve stenosis after previous open surgical aortic valve replacement and secondary valve-in-valve transcatheter aortic valve replacement. This procedure has proven to be difficult and high risk, in part due to the redo nature of the operation and the extensive neo- endothelialization over the transcatheter aortic valve replacement stent frame. This article demonstrates the feasibility of a minimally invasive approach for transcatheter aortic valve replacement and bioprosthetic valve explant while simultaneously highlighting the essential role of the heart team in selecting the correct treatment strategy for patients with bioprosthetic valve degeneration.","['Silke Van Genechten', 'William Hillen', 'Jade Claessens', 'Loren Packlé', 'Hanne Oosterbos', 'Samuel Heuts', 'Alaaddin Yilmaz']",Multimedia manual of cardiothoracic surgery : MMCTS,2025-05-19,10.1510/mmcts.2024.126,https://doi.org/10.1510/mmcts.2024.126,,Paid,Totally endoscopic aortic valve replacement after open surgical and subsequent transcatheter aortic valve replacement GENECHTEN 2025,Not available,"['aortic valve replacement', 'transcatheter aortic valve', 'aortic valve', 'valve replacement', 'surgical aortic valve', 'Totally endoscopic aortic', 'endoscopic aortic valve', 'transcatheter aortic', 'valve', 'subsequent transcatheter aortic']",2025-05-27,Pending,"['Aortic valve replacement', 'Endoscopic surgery', 'Redo cardiac surgery']"
40384343,Continuation Versus Interruption of Oral Anticoagulation During TAVI: A Systematic Review and Meta-Analysis Oral Anticoagulation Management in TAVI.,"Patients undergoing transcatheter aortic valve implantation (TAVI) often require long-term oral anticoagulation (OAC), but it is unclear whether to continue or interrupt OAC during the procedure. This meta-analysis compares clinical outcomes of continuing versus interrupting OAC during TAVI. PubMed, Embase, and Cochrane Central databases were searched from inception to September 2024 for studies comparing continuation versus interruption of OAC in patients undergoing TAVI with an indication for OAC, including vitamin K antagonists and direct oral anticoagulants. Risk ratios (RR) with 95% confidence intervals (CI) were pooled using a random-effects model. Sensitivity analysis was performed using the Hartung-Knapp-Sidik-Jonkman method. Three studies were included, one randomized controlled trial and two cohort studies, with 2773 patients, of whom 1314 (47.4%) continued OAC during TAVI. At a 30-day follow-up after TAVI, there were no significant differences between groups in all-cause mortality (RR 0.74; 95% CI 0.45-1.20; p = 0.22), any bleeding (RR 1.08; 95% CI 0.81-1.43; p = 0.60), and major bleeding (RR 0.90; 95% CI 0.67-1.21; p = 0.48). However, the continued OAC group was associated with a lower stroke rate (RR 0.65; 95% CI 0.42-1.01; p = 0.053), also attested after a sensitivity analysis (RR 0.65; 95% CI 0.47-0.90; p < 0.03). In patients with an indication for OAC undergoing TAVI, uninterrupted anticoagulation is associated with similar thrombotic and hemorrhagic outcomes compared to interrupted OAC. Stroke risk was lower in the continued OAC group, with a significant reduction, as demonstrated in sensitivity analysis.","['Jefferson Manoel Borges Martins', 'Rafael Dos Santos Borges', 'Giovanni Gosch Berton', 'Paula Larissa Ferreira Vieira', 'Pedro Antônio Machado Gomes de Sousa', 'Ana Livia Chaves Vieira', 'Christian Ken Fukunaga', 'Vanessa Karlinski Vizentin', 'Esthefani Monique Rodrigues Macedo', 'Camila Mota Guida']",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025-05-19,10.1002/ccd.31599,https://doi.org/10.1002/ccd.31599,,Paid,Continuation Versus Interruption of Oral Anticoagulation During TAVI A Systematic Review and Meta Analysis Oral Anticoagulation Management in TAVI MARTINS 2025,Not available,"['Oral Anticoagulation Management', 'Systematic Review', 'Oral Anticoagulation', 'Anticoagulation Management', 'Meta-Analysis Oral Anticoagulation', 'Continuation Versus Interruption', 'OAC', 'TAVI', 'long-term oral anticoagulation', 'OAC undergoing TAVI']",2025-05-27,Pending,"['direct oral anticoagulants', 'perioperative care', 'stroke', 'transcatheter aortic valve replacement', 'treatment interruption', 'vitamin K antagonists']"
40383183,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement: a systematic review and meta-analysis.,"BACKGROUND: Next day discharge (NDD) after transcatheter aortic valve replacement (TAVR) has been shown to be safe in appropriately selected patients and has since been implemented into clinical practice. As the demand for TAVR grows, improving its accessibility is crucial. Several studies have trialled same day discharge (SDD) after TAVR, but a review has not been performed.
METHODS: Five databases were searched. Baseline demographics, study characteristics and the assessment criteria used to determine eligibility for SDD were extracted and compared. Proportional meta-analysis was used to compare post-TAVI outcomes between SDD and NDD patients.
RESULTS: Six studies were included from 1734 screened articles. Of 3519 patients, 318 (9.0%) underwent SDD (mean age 78.2 ± 8.7 years; 59.3% male). Balloon-expanding valves were used in 91.6% of cases, and self-expanding valves in the remaining 8.4%. Patients that underwent SDD experienced lower rates of mortality (OR 0.104, 95% CI: 0.015 - 0.998), all-cause readmission (OR 0.194, 95% CI 0.052 - 0.717), cardiovascular readmissions (OR 0.155, 95% CI 0.026 - 0.971), and new pacemaker requirement (OR 0.167, 95% 0.028 - 0.995) at 30 days after TAVR, compared to patients that underwent NDD. There was no difference in rates of stroke (OR 0.407, 95% CI: 0.015 - 16.694) or major vascular complications (0.0% vs 0.0%).
CONCLUSIONS: Current evidence supports the safety and feasibility of SDD after elective, transfemoral TAVR in appropriately selected patients. Heterogeneity between eligibility criteria used to select patients for SDD, especially related to conduction disease, poses a barrier to implementation. Further research on self-expanding valves is needed.","['Princess Neila Litkouhi', 'Karan Rao', 'Alexandra Baer', 'Peter S Hansen', 'Ravinay Bhindi']",The Canadian journal of cardiology,2025-05-16,10.1016/j.cjca.2025.05.007,https://doi.org/10.1016/j.cjca.2025.05.007,,Paid,The safety and feasibility of same day discharge for patients undergoing transcatheter aortic valve replacement a systematic review and meta analysis LITKOUHI 2025,Not available,"['aortic valve replacement', 'undergoing transcatheter aortic', 'transcatheter aortic valve', 'transcatheter aortic', 'day discharge', 'SDD', 'TAVR', 'patients undergoing transcatheter', 'valve replacement', 'patients']",2025-05-27,Pending,[]
